f1475d033f5111efa54d0050568fed0f,Badan Keamanan Laut RI,JP4291350,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,ff8080814ebaa098014ed890b27a2105,"BADAN KEAMANAN LAUT | DEPUTI BIDANG INFORMASI, HUKUM DAN KERJASAMA | STASIUN PEMANTAUAN KEAMANAN DAN KESELAMATAN LAUT NATUNA - 2 Kebutuhan",2
f1475d033f5111efa54d0050568fed0f,Badan Keamanan Laut RI,JP4291350,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,ff8080814ebaa098014ed89169f42353,"BADAN KEAMANAN LAUT | DEPUTI BIDANG INFORMASI, HUKUM DAN KERJASAMA | STASIUN PEMANTAUAN KEAMANAN DAN KESELAMATAN LAUT SAMBAS - 2 Kebutuhan",2
f1475d033f5111efa54d0050568fed0f,Badan Keamanan Laut RI,JP4291350,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,ff8080814ebaa098014ed890743b20bd,"BADAN KEAMANAN LAUT | DEPUTI BIDANG INFORMASI, HUKUM DAN KERJASAMA | STASIUN PEMANTAUAN KEAMANAN DAN KESELAMATAN LAUT TANJUNG BALAI KARIMUN - 2 Kebutuhan",2
f1475d033f5111efa54d0050568fed0f,Badan Keamanan Laut RI,JP4291350,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,ff8080814ebaa098014ed89211c124bb,"BADAN KEAMANAN LAUT | DEPUTI BIDANG INFORMASI, HUKUM DAN KERJASAMA | STASIUN PEMANTAUAN KEAMANAN DAN KESELAMATAN LAUT TARAKAN - 2 Kebutuhan",2
f1475d033f5111efa54d0050568fed0f,Badan Keamanan Laut RI,JP4291350,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,ff8080814ebaa098014ed88f45c41fb2,"BADAN KEAMANAN LAUT | DEPUTI BIDANG INFORMASI, HUKUM DAN KERJASAMA | STASIUN PEMANTAUAN KEAMANAN DAN KESELAMATAN LAUT TELUK MATA IKAN - 2 Kebutuhan",2
f1475d033f5111efa54d0050568fed0f,Badan Keamanan Laut RI,JP4291350,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,ff8080814ebaa098014ed894d53b2ac6,"BADAN KEAMANAN LAUT | DEPUTI BIDANG INFORMASI, HUKUM DAN KERJASAMA | STASIUN PEMANTAUAN KEAMANAN DAN KESELAMATAN LAUT TUAL - 2 Kebutuhan",2
f1475d033f5111efa54d0050568fed0f,Badan Keamanan Laut RI,JP4291350,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,8f623175-8244-4d05-9809-f2ac4a65207c,BADAN KEAMANAN LAUT | KANTOR KEAMANAN LAUT ZONA MARITIM BARAT | BIDANG HUKUM DAN INFORMASI | TIM KERJA HUKUM & INFORMASI | SUB TIM KERJA INFORMASI - 2 Kebutuhan,2
f1475d033f5111efa54d0050568fed0f,Badan Keamanan Laut RI,JP4291350,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,598f1d3a-4225-4dff-82a7-8a9d8029aee3,BADAN KEAMANAN LAUT | KANTOR KEAMANAN LAUT ZONA MARITIM TENGAH | BIDANG HUKUM & INFORMASI | TIM KERJA HUKUM & INFORMASI | SUB TIM KERJA INFORMASI - 2 Kebutuhan,2
f1475d033f5111efa54d0050568fed0f,Badan Keamanan Laut RI,JP4291350,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,ceb37d5b-e02f-4b6e-90fc-79837cede0e7,BADAN KEAMANAN LAUT | KANTOR KEAMANAN LAUT ZONA MARITIM TIMUR | BIDANG HUKUM DAN INFORMASI - KANTOR KEAMANAN LAUT ZONA MARITIM TIMUR - 2 Kebutuhan,2
f1475d033f5111efa54d0050568fed0f,Badan Keamanan Laut RI,JP4169212,TEKNISI SARANA DAN PRASARANA,ff8080814ebaa098014ed86f9d607989,"BADAN KEAMANAN LAUT | DEPUTI BIDANG INFORMASI, HUKUM DAN KERJASAMA | STASIUN BUMI MANEMBO-NEMBO",1
f1475d033f5111efa54d0050568fed0f,Badan Keamanan Laut RI,JP4169212,TEKNISI SARANA DAN PRASARANA,ff8080814ebaa098014ed86f29a07912,"BADAN KEAMANAN LAUT | DEPUTI BIDANG INFORMASI, HUKUM DAN KERJASAMA | STASIUN BUMI PANGKAL PINANG",1
f1475d033f5111efa54d0050568fed0f,Badan Keamanan Laut RI,JP4169212,TEKNISI SARANA DAN PRASARANA,ff8080814ebaa098014ed88e80b51e3b,"BADAN KEAMANAN LAUT | DEPUTI BIDANG INFORMASI, HUKUM DAN KERJASAMA | STASIUN PEMANTAUAN KEAMANAN DAN KESELAMATAN LAUT ACEH",1
f1475d033f5111efa54d0050568fed0f,Badan Keamanan Laut RI,JP4169212,TEKNISI SARANA DAN PRASARANA,ff8080814ebaa098014ed894929829b1,"BADAN KEAMANAN LAUT | DEPUTI BIDANG INFORMASI, HUKUM DAN KERJASAMA | STASIUN PEMANTAUAN KEAMANAN DAN KESELAMATAN LAUT AMBON",1
f1475d033f5111efa54d0050568fed0f,Badan Keamanan Laut RI,JP4169212,TEKNISI SARANA DAN PRASARANA,ff8080814ebaa098014ed89527002b6c,"BADAN KEAMANAN LAUT | DEPUTI BIDANG INFORMASI, HUKUM DAN KERJASAMA | STASIUN PEMANTAUAN KEAMANAN DAN KESELAMATAN LAUT JAYAPURA",1
f1475d033f5111efa54d0050568fed0f,Badan Keamanan Laut RI,JP4169212,TEKNISI SARANA DAN PRASARANA,ff8080814ebaa098014ed891bb8e2452,"BADAN KEAMANAN LAUT | DEPUTI BIDANG INFORMASI, HUKUM DAN KERJASAMA | STASIUN PEMANTAUAN KEAMANAN DAN KESELAMATAN LAUT KARANGASEM",1
f1475d033f5111efa54d0050568fed0f,Badan Keamanan Laut RI,JP4169212,TEKNISI SARANA DAN PRASARANA,ff8080814ebaa098014ed8929e0526ae,"BADAN KEAMANAN LAUT | DEPUTI BIDANG INFORMASI, HUKUM DAN KERJASAMA | STASIUN PEMANTAUAN KEAMANAN DAN KESELAMATAN LAUT KEMA",1
f1475d033f5111efa54d0050568fed0f,Badan Keamanan Laut RI,JP4169212,TEKNISI SARANA DAN PRASARANA,ff8080814ebaa098014ed89447d92993,"BADAN KEAMANAN LAUT | DEPUTI BIDANG INFORMASI, HUKUM DAN KERJASAMA | STASIUN PEMANTAUAN KEAMANAN DAN KESELAMATAN LAUT KUPANG",1
f1475d033f5111efa54d0050568fed0f,Badan Keamanan Laut RI,JP4169212,TEKNISI SARANA DAN PRASARANA,ff8080814ebaa098014ed89409652988,"BADAN KEAMANAN LAUT | DEPUTI BIDANG INFORMASI, HUKUM DAN KERJASAMA | STASIUN PEMANTAUAN KEAMANAN DAN KESELAMATAN LAUT MANEMBO-NEMBO",1
f1475d033f5111efa54d0050568fed0f,Badan Keamanan Laut RI,JP4169212,TEKNISI SARANA DAN PRASARANA,ff8080814ebaa098014ed89557b22c9b,"BADAN KEAMANAN LAUT | DEPUTI BIDANG INFORMASI, HUKUM DAN KERJASAMA | STASIUN PEMANTAUAN KEAMANAN DAN KESELAMATAN LAUT MERAUKE",1
f1475d033f5111efa54d0050568fed0f,Badan Keamanan Laut RI,JP4169212,TEKNISI SARANA DAN PRASARANA,ff8080814ebaa098014ed890b27a2105,"BADAN KEAMANAN LAUT | DEPUTI BIDANG INFORMASI, HUKUM DAN KERJASAMA | STASIUN PEMANTAUAN KEAMANAN DAN KESELAMATAN LAUT NATUNA",1
f1475d033f5111efa54d0050568fed0f,Badan Keamanan Laut RI,JP4169212,TEKNISI SARANA DAN PRASARANA,ff8080814ebaa098014ed89169f42353,"BADAN KEAMANAN LAUT | DEPUTI BIDANG INFORMASI, HUKUM DAN KERJASAMA | STASIUN PEMANTAUAN KEAMANAN DAN KESELAMATAN LAUT SAMBAS",1
f1475d033f5111efa54d0050568fed0f,Badan Keamanan Laut RI,JP4169212,TEKNISI SARANA DAN PRASARANA,ff8080814ebaa098014ed890743b20bd,"BADAN KEAMANAN LAUT | DEPUTI BIDANG INFORMASI, HUKUM DAN KERJASAMA | STASIUN PEMANTAUAN KEAMANAN DAN KESELAMATAN LAUT TANJUNG BALAI KARIMUN",1
f1475d033f5111efa54d0050568fed0f,Badan Keamanan Laut RI,JP4169212,TEKNISI SARANA DAN PRASARANA,ff8080814ebaa098014ed89211c124bb,"BADAN KEAMANAN LAUT | DEPUTI BIDANG INFORMASI, HUKUM DAN KERJASAMA | STASIUN PEMANTAUAN KEAMANAN DAN KESELAMATAN LAUT TARAKAN",1
f1475d033f5111efa54d0050568fed0f,Badan Keamanan Laut RI,JP4169212,TEKNISI SARANA DAN PRASARANA,ff8080814ebaa098014ed88f45c41fb2,"BADAN KEAMANAN LAUT | DEPUTI BIDANG INFORMASI, HUKUM DAN KERJASAMA | STASIUN PEMANTAUAN KEAMANAN DAN KESELAMATAN LAUT TELUK MATA IKAN",1
f1475d033f5111efa54d0050568fed0f,Badan Keamanan Laut RI,JP4169212,TEKNISI SARANA DAN PRASARANA,ff8080814ebaa098014ed894d53b2ac6,"BADAN KEAMANAN LAUT | DEPUTI BIDANG INFORMASI, HUKUM DAN KERJASAMA | STASIUN PEMANTAUAN KEAMANAN DAN KESELAMATAN LAUT TUAL",1
f1475d033f5111efa54d0050568fed0f,Badan Keamanan Laut RI,JP4169212,TEKNISI SARANA DAN PRASARANA,8ae482874ecdaf0b014ed828b7162dee,BADAN KEAMANAN LAUT | DEPUTI BIDANG OPERASI DAN LATIHAN | PANGKALAN ARMADA KEAMANAN LAUT AMBON | SUB BAGIAN UMUM,1
f1475d033f5111efa54d0050568fed0f,Badan Keamanan Laut RI,JP4169212,TEKNISI SARANA DAN PRASARANA,ff8080814ebaa098014ed860268f66af,BADAN KEAMANAN LAUT | DEPUTI BIDANG OPERASI DAN LATIHAN | PANGKALAN ARMADA KEAMANAN LAUT BATAM | SUB BAGIAN UMUM,1
f1475d033f5111efa54d0050568fed0f,Badan Keamanan Laut RI,JP4169212,TEKNISI SARANA DAN PRASARANA,ff8080814ebaa098014ed85fdc746615,BADAN KEAMANAN LAUT | DEPUTI BIDANG OPERASI DAN LATIHAN | PANGKALAN ARMADA KEAMANAN LAUT SERAI | SUB BAGIAN UMUM,1
f1475d033f5111efa54d0050568fed0f,Badan Keamanan Laut RI,JP4169212,TEKNISI SARANA DAN PRASARANA,8ae482874e8bce83014e8ffafbcc5e91,BADAN KEAMANAN LAUT | KANTOR KEAMANAN LAUT ZONA MARITIM BARAT | BAGIAN UMUM | SUBBAGIAN TU DAN RUMAH TANGGA,1
f1475d033f5111efa54d0050568fed0f,Badan Keamanan Laut RI,JP4169212,TEKNISI SARANA DAN PRASARANA,8ae482874ecdaf0b014ed7ef1d9e56fb,BADAN KEAMANAN LAUT | KANTOR KEAMANAN LAUT ZONA MARITIM TENGAH | BAGIAN UMUM | SUB BAGIAN TU DAN RUMAH TANGGA,1
f1475d033f5111efa54d0050568fed0f,Badan Keamanan Laut RI,JP4169212,TEKNISI SARANA DAN PRASARANA,8ae482874ecdaf0b014ed801d4c376ef,BADAN KEAMANAN LAUT | KANTOR KEAMANAN LAUT ZONA MARITIM TIMUR | BAGIAN UMUM | SUB BAGIAN TU DAN RUMAH TANGGA,1
f1475a073f5111efa54d0050568fed0f,Badan Kepegawaian Negara,JF0010704,AUDITOR AHLI PERTAMA,8ae483a57224a634017259ddd727082b,Badan Kepegawaian Negara | Inspektorat - 5 Kebutuhan,5
f1475a073f5111efa54d0050568fed0f,Badan Kepegawaian Negara,JF0022131,MANGGALA INFORMATIKA AHLI PERTAMA,8ae483a57224a634017259ddd72207ef,Badan Kepegawaian Negara | Deputi Bidang Sistem Informasi Kepegawaian | Direktorat Infrastruktur Teknologi Informasi,1
f1475a073f5111efa54d0050568fed0f,Badan Kepegawaian Negara,JP4291350,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,8a03849191353ea101913668f3cd0500,Badan Kepegawaian Negara Pusat - 15 Kebutuhan,15
f1475a073f5111efa54d0050568fed0f,Badan Kepegawaian Negara,JP4291350,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,8ae483a57224a634017259ddd730089d,Badan Kepegawaian Negara | Kantor Regional I BKN Yogyakarta | Unit Penyelenggara Seleksi Calon dan Penilaian Kompetensi Pegawai Aparatur Sipil Negara Semarang - 2 Kebutuhan,2
f1475a073f5111efa54d0050568fed0f,Badan Kepegawaian Negara,JP4291350,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,8ae483a57224a634017259ddd73308c6,Badan Kepegawaian Negara | Kantor Regional III BKN Bandung | Bidang Informasi Kepegawaian Kantor Regional III BKN Bandung - 2 Kebutuhan,2
f1475a073f5111efa54d0050568fed0f,Badan Kepegawaian Negara,JP4291350,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,8ae483a57224a634017259ddd73408d0,Badan Kepegawaian Negara | Kantor Regional III BKN Bandung | Unit Penyelenggara Seleksi Calon dan Penilaian Kompetensi Pegawai Aparatur Sipil Negara Serang - 2 Kebutuhan,2
f1475a073f5111efa54d0050568fed0f,Badan Kepegawaian Negara,JP4291350,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,8ae483a57224a634017259ddd73508e0,Badan Kepegawaian Negara | Kantor Regional IV BKN Makassar | Bidang Informasi Kepegawaian Kantor Regional IV BKN Makassar,1
f1475a073f5111efa54d0050568fed0f,Badan Kepegawaian Negara,JP4291350,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,8ae483a57224a634017259ddd73608ed,Badan Kepegawaian Negara | Kantor Regional IV BKN Makassar | Unit Penyelenggara Seleksi Calon dan Penilaian Kompetensi Pegawai Aparatur Sipil Negara Ambon - 2 Kebutuhan,2
f1475a073f5111efa54d0050568fed0f,Badan Kepegawaian Negara,JP4291350,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,8ae483a57224a634017259ddd73608eb,Badan Kepegawaian Negara | Kantor Regional IV BKN Makassar | Unit Penyelenggara Seleksi Calon dan Penilaian Kompetensi Pegawai Aparatur Sipil Negara Kendari - 2 Kebutuhan,2
f1475a073f5111efa54d0050568fed0f,Badan Kepegawaian Negara,JP4291350,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,8ae483a57224a634017259ddd73608ec,Badan Kepegawaian Negara | Kantor Regional IV BKN Makassar | Unit Penyelenggara Seleksi Calon dan Penilaian Kompetensi Pegawai Aparatur Sipil Negara Mamuju - 2 Kebutuhan,2
f1475a073f5111efa54d0050568fed0f,Badan Kepegawaian Negara,JP4291350,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,8ae483a57224a634017259ddd73608ea,Badan Kepegawaian Negara | Kantor Regional IV BKN Makassar | Unit Penyelenggara Seleksi Calon dan Penilaian Kompetensi Pegawai Aparatur Sipil Negara Palu - 2 Kebutuhan,2
f1475a073f5111efa54d0050568fed0f,Badan Kepegawaian Negara,JP4291350,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,8ae483a57224a634017259ddd73808fd,Badan Kepegawaian Negara | Kantor Regional V BKN Jakarta | Bidang Informasi Kepegawaian Kantor Regional V BKN Jakarta,1
f1475a073f5111efa54d0050568fed0f,Badan Kepegawaian Negara,JP4291350,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,8ae483a57224a634017259ddd7390908,Badan Kepegawaian Negara | Kantor Regional V BKN Jakarta | Unit Penyelenggara Seleksi Calon dan Penilaian Kompetensi Pegawai Aparatur Sipil Negara Bandar Lampung - 3 Kebutuhan,3
f1475a073f5111efa54d0050568fed0f,Badan Kepegawaian Negara,JP4291350,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,8ae483a57224a634017259ddd7390907,Badan Kepegawaian Negara | Kantor Regional V BKN Jakarta | Unit Penyelenggara Seleksi Calon dan Penilaian Kompetensi Pegawai Aparatur Sipil Negara Pontianak,1
f1475a073f5111efa54d0050568fed0f,Badan Kepegawaian Negara,JP4291350,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,8ae483a57224a634017259ddd73f093c,Badan Kepegawaian Negara | Kantor Regional VII BKN Palembang | Unit Penyelenggara Seleksi Calon dan Penilaian Kompetensi Pegawai Aparatur Sipil Negara Bengkulu - 2 Kebutuhan,2
f1475a073f5111efa54d0050568fed0f,Badan Kepegawaian Negara,JP4291350,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,8ae483a57224a634017259ddd73f093b,Badan Kepegawaian Negara | Kantor Regional VII BKN Palembang | Unit Penyelenggara Seleksi Calon dan Penilaian Kompetensi Pegawai Aparatur Sipil Negara Jambi - 3 Kebutuhan,3
f1475a073f5111efa54d0050568fed0f,Badan Kepegawaian Negara,JP4291350,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,8ae483a57224a634017259ddd73f093d,Badan Kepegawaian Negara | Kantor Regional VII BKN Palembang | Unit Penyelenggara Seleksi Calon dan Penilaian Kompetensi Pegawai Aparatur Sipil Negara Pangkal Pinang - 3 Kebutuhan,3
